IDCIM10	LIB	IDCHAP	CODE1	NIVEAU	CODE2	LOGIN	STATUT	INTERDIT	FREQ
14348	Infection et réaction inflammatoire dues à d'autres prothèses, implants et greffes cardiaques et vasculaires	0	T827	3			0	0	1547
14349	Autres complications précisées de prothèses, implants et greffes cardiaques et vasculaires	0	T828	1			0	0	80
14350	Complication d'une prothèse, d'un implant et d'une greffe cardiaques et vasculaires, sans précision	0	T829	1			0	0	209
14352	Complication mécanique d'une sonde urinaire (à demeure)	0	T830	2			0	0	95
14353	Complication mécanique d'autres prothèses et implants urinaires	0	T831	2			0	0	191
14354	Complication mécanique d'une greffe d'organe urinaire	0	T832	2			0	0	267
14355	Complication mécanique d'un dispositif intra-utérin contraceptif	0	T833	1			0	0	5
14356	Complication mécanique d'autres prothèses, implants et greffes de l'appareil génital	0	T834	1			0	0	13
14357	Infection et réaction inflammatoire dues à une prothèse, un implant et une greffe de l'appareil urinaire	0	T835	2			0	0	343
14358	Infection et réaction inflammatoire dues à une prothèse, un implant et une greffe de l'appareil génital	0	T836	1			0	0	21
14359	Autres complications de prothèses, implants et greffes de l'appareil génito-urinaire	0	T838	1			0	0	425
14360	Complication d'une prothèse, d'un implant et d'une greffe de l'appareil génito-urinaire, sans précision	0	T839	1			0	0	5
14362	Complication mécanique d'une prothèse articulaire interne	0	T840	2			0	0	1360
14363	Complication mécanique d'une prothèse interne de fixation d'os d'un membre	0	T841	3			0	0	314
14364	Complication mécanique d'une prothèse interne de fixation d'autres os	0	T842	2			0	0	34
14365	Complication mécanique d'autres prothèses, implants et greffes des os	0	T843	2			0	0	18
14366	Complication mécanique d'autres prothèses, implants et greffes orthopédiques internes	0	T844	2			0	0	348
14367	Infection et réaction inflammatoire dues à une prothèse articulaire interne	0	T845	4			0	0	276
14368	Infection et réaction inflammatoire dues à un appareil de fixation interne [toute localisation]	0	T846	3			0	0	128
14369	Infection et réaction inflammatoire dues à d'autres prothèses, implants et greffes orthopédiques internes	0	T847	3			0	0	96
14370	Autres complications de prothèses, implants et greffes orthopédiques internes	0	T848	2			0	0	68
14371	Complication d'une prothèse, d'un implant et d'une greffe orthopédiques internes, sans précision	0	T849	2			0	0	20
14373	Complication mécanique d'un shunt ventriculaire intracrânien (communication)	0	T850	1			0	0	99
14374	Complication mécanique de l'implantation d'un stimulateur électronique du système nerveux	0	T851	1			0	0	8
14375	Complication mécanique d'une lentille intra-oculaire	0	T852	1			0	0	185
14376	Complication mécanique d'autres prothèses, implants et greffes oculaires	0	T853	1			0	0	15
14377	Complication mécanique d'une prothèse et d'un implant mammaires	0	T854	1			0	0	487
14378	Complication mécanique de prothèses, implants et greffes gastro-intestinaux	0	T855	1			0	0	9
14379	Complication mécanique due à un dispositif implantable périgastrique de gastroplastie pour obésité	0	T8550	1			0	0	9
14380	Complication mécanique due à d'autres prothèses, implants et greffes gastro-intestinaux	0	T8558	2			0	0	44
14381	Complication mécanique d'autres prothèses, implants et greffes internes précisés	0	T856	2			0	0	70
14382	Infection et réaction inflammatoire dues à d'autres prothèses, implants et greffes internes	0	T857	2			0	0	312
14383	Autres complications de prothèses, implants et greffes internes, non classées ailleurs	0	T858	2			0	0	49
14384	Complication d'une prothèse, d'un implant et d'une greffe internes, sans précision	0	T859	1			0	0	113
14386	Rejet d'une greffe de moelle osseuse	0	T860	1			0	0	602
14387	Rejet d'une greffe de moelle osseuse par l'hôte	0	T8600	3			0	0	152
14388	Réaction aigüe d'un greffon de moelle osseuse contre l'hôte	0	T8601	3			0	0	781
14389	Réaction chronique d'un greffon de moelle osseuse contre l'hôte	0	T8602	3			0	0	868
14390	Rejet d'une greffe de moelle osseuse, SAI	0	T8609	3			0	0	835
14391	Échec et rejet d'une greffe de rein	0	T861	2			0	0	1657
14392	Échec et rejet d'une greffe de coeur	0	T862	2			0	0	8
14394	Échec et rejet d'une greffe de foie	0	T864	3			0	0	4
14395	Échec et rejet d'autres organes et tissus greffés	0	T868	1			0	0	45
14396	Echec et rejet de greffe d'intestin	0	T8680	4			0	0	3
14397	Echec et rejet de greffe de pancréas	0	T8681	4			0	0	7
14400	Echec et rejet de greffe d'os	0	T8684	3			0	0	3
14401	Echec et rejet de greffe de peau	0	T8685	3			0	0	41
14402	Autres échecs et rejets de greffe	0	T8688	3			0	0	7
14403	Échec et rejet d'un organe et d'un tissu greffés non précisés	0	T869	1			0	0	7
14405	Complications d'une réimplantation de (ou d'une partie de) membre supérieur	0	T870	2			0	0	1
14407	Complications d'une réimplantation d'une autre partie du corps	0	T872	2			0	0	4
14408	Névrome sur moignon d'amputation	0	T873	4			0	0	10
14409	Infection d'un moignon d'amputation	0	T874	4			0	0	38
14410	Nécrose d'un moignon d'amputation	0	T875	4			0	0	48
14411	Complications autres et non précisées au niveau d'un moignon d'amputation	0	T876	4			0	0	28
14413	Sepsis consécutivef à vaccination	0	T880	1			0	0	3
14414	Autres complications consécutives à vaccination, non classées ailleurs	0	T881	1			0	0	2
14415	Choc anesthésique	0	T882	2			0	0	19
14416	Hyperthermie maligne due à une anesthésie	0	T883	1			0	0	22
14417	Échec ou difficulté d'intubation	0	T884	1			0	0	18
14418	Autres complications consécutives à une anesthésie	0	T885	1			0	0	53
14419	Choc anaphylactique dû à des effets indésirables d'une substance médicamenteuse appropriée et correctement administrée	0	T886	1			0	0	68
14420	Effet indésirable d'un médicament, sans précision	0	T887	1			0	0	1278
14421	Autres complications précisées de soins médicaux et chirurgicaux, non classées ailleurs	0	T888	1			0	0	1422
14422	Complication de soins chirurgicaux et médicaux, sans précision	0	T889	1			0	0	1595
14424	Séquelles de lésion traumatique superficielle de la tête	0	T900	1		1	0	0	2
14425	Séquelles de plaie ouverte de la tête	0	T901	1		1	0	0	15
14426	Séquelles d'une fracture du crâne ou des os de la face	0	T902	1		1	0	0	80
14427	Séquelles de lésion traumatique de nerfs crâniens	0	T903	1		1	0	0	3
14428	Séquelles de lésion traumatique de l'oeil et de l'orbite	0	T904	1		1	0	0	14
14429	Séquelles de lésion traumatique intracrânienne	0	T905	1		1	0	0	20
14430	Séquelles d'autres lésions traumatiques précisées de la tête	0	T908	1		1	0	0	7
14431	Séquelles de lésion traumatique de la tête, sans précision	0	T909	1		1	0	0	128
14433	Séquelles de lésion traumatique superficielle et de plaie ouverte du cou et du tronc	0	T910	1		1	0	0	2
14434	Séquelles d'une fracture du rachis	0	T911	1		1	0	0	28
14435	Séquelles d'autres fractures du thorax et du bassin	0	T912	1		1	0	0	77
14436	Séquelles de lésion traumatique de la moelle épinière	0	T913	1		1	0	0	32
14437	Séquelles de lésion traumatique d'organes intrathoraciques	0	T914	1		1	0	0	2
14438	Séquelles de lésion traumatique d'organes intra-abdominaux et pelviens	0	T915	1		1	0	0	2
14439	Séquelles d'autres lésions traumatiques précisées du cou et du tronc	0	T918	1		1	0	0	7
14440	Séquelles de lésion traumatique du cou et du tronc, sans précision	0	T919	1		1	0	0	7
14442	Séquelles de plaie ouverte du membre supérieur	0	T920	1		1	0	0	17
14443	Séquelles d'une fracture du bras et de l'avant-bras	0	T921	1		1	0	0	368
14444	Séquelles d'une fracture au niveau du poignet et de la main	0	T922	1		1	0	0	88
14445	Séquelles d'une luxation, entorse et foulure du membre supérieur	0	T923	1		1	0	0	98
14446	Séquelles d'une lésion traumatique de nerfs du membre supérieur	0	T924	1		1	0	0	12
14447	Séquelles d'une lésion traumatique de muscles et de tendons du membre supérieur	0	T925	1		1	0	0	35
14448	Séquelles d'écrasement et d'amputation traumatiques du membre supérieur	0	T926	1		1	0	0	4
14449	Séquelles d'autres lésions traumatiques précisées du membre supérieur	0	T928	1		1	0	0	47
14450	Séquelles de lésion traumatique du membre supérieur, sans précision	0	T929	1		1	0	0	38
14452	Séquelles de plaie ouverte du membre inférieur	0	T930	1		1	0	0	17
14453	Séquelles d'une fracture du fémur	0	T931	1		1	0	0	224
14454	Séquelles d'autres fractures du membre inférieur	0	T932	1		1	0	0	692
14455	Séquelles de luxation, entorse et foulure du membre inférieur	0	T933	1		1	0	0	337
14456	Séquelles de lésion traumatique de nerfs du membre inférieur	0	T934	1		1	0	0	8
14457	Séquelles de lésion traumatique de muscles et de tendons du membre inférieur	0	T935	1		1	0	0	12
14458	Séquelles d'écrasement et d'amputation traumatiques du membre inférieur	0	T936	1		1	0	0	8
14459	Séquelles d'autres lésions traumatiques précisées du membre inférieur	0	T938	1		1	0	0	65
14460	Séquelles de lésion traumatique du membre inférieur, sans précision	0	T939	1		1	0	0	122
14462	Séquelles de lésions traumatiques de parties multiples du corps	0	T940	1		1	0	0	3
14463	Séquelles de lésions traumatiques, non précisées selon la partie du corps	0	T941	1		1	0	0	44
14465	Séquelles de brûlure, corrosion et gelure de la tête et du cou	0	T950	1		1	0	0	153
14466	Séquelles de brûlure, corrosion et gelure du tronc	0	T951	1		1	0	0	105
14467	Séquelles de brûlure, corrosion et gelure du membre supérieur	0	T952	1		1	0	0	172
14468	Séquelles de brûlure, corrosion et gelure du membre inférieur	0	T953	1		1	0	0	86
14469	Séquelles de brûlure et corrosion classées selon leur étendue sur la surface du corps	0	T954	1		1	0	0	2
14470	Séquelles d'autres brûlures, corrosions et gelures précisées	0	T958	1		1	0	0	3
14471	Séquelles de brûlure, corrosion et gelure, sans précision	0	T959	1		1	0	0	201
14472	Séquelles d'intoxications par médicaments et substances biologiques	0	T96	1		1	0	0	2
14473	Séquelles d'effets toxiques de substances d'origine essentiellement non médicinale	0	T97	1		1	0	0	1
14475	Séquelles d'effets dus à un corps étranger ayant pénétré dans un orifice naturel	0	T980	1		1	0	0	2
14476	Séquelles d'effets de causes externes, autres et sans précision	0	T981	1		1	0	0	100
14477	Séquelles de certaines complications précoces d'un traumatisme	0	T982	1		1	0	0	27
14478	Séquelles de complications de soins chirurgicaux et médicaux, non classées ailleurs	0	T983	1		1	0	0	586
14480	Syndrome respiratoire aigu sévère [SRAS], sans précision	0	U049	4			0	0	2
14482	Agents résistant à la pénicilline	0	U800	2		1	0	0	79
14483	Agents résistant à la méthicilline	0	U801	3		1	0	0	537
14484	Agents résistant à d'autres antibiotiques apparentés à la pénicilline	0	U808	1		1	0	0	12
14486	Agents résistant à la vancomycine	0	U810	4		1	0	0	26
14487	Agents résistant à d'autres antibiotiques apparentés à la vancomycine	0	U818	4		1	0	0	8
14488	Agents résistant à de multiples antibiotiques	0	U88	3		1	0	0	1874
14490	Agents résistant à un seul autre antibiotique précisé	0	U898	1		1	0	0	7
14491	Agents résistant à un antibiotique non précisé	0	U899	1		1	0	0	10
14493	Résistance aux antiépileptiques	0	U900	1		1	0	0	10574
15874	Contact avec aiguille à usage médical, domicile	0	W460	1			0	0	1
18178	Examen médical général	0	Z000	1			0	0	16
18179	Examen de routine de l'enfant	0	Z001	1			0	0	1
18181	Examen de l'adolescent en cours de croissance	0	Z003	1			0	0	5
18182	Examen psychiatrique général, non classé ailleurs	0	Z004	1			0	0	4
18183	Examen d'un donneur éventuel d'organe et de tissu	0	Z005	1			0	0	62
18184	Examen de comparaison et de contrôle dans le cadre d'un programme de recherche clinique	0	Z006	1			0	0	945
18185	Autres examens généraux	0	Z008	1			0	0	1868
18188	Examen des oreilles et de l'audition	0	Z011	1			0	0	1
18189	Examen dentaire	0	Z012	1			0	0	12
18190	Mesure de la tension artérielle	0	Z013	1			0	0	21
18191	Examen gynécologique (de routine) (général)	0	Z014	1			0	0	3
18192	Tests cutanés de diagnostic et de sensibilisation	0	Z015	1			0	0	2
18193	Examen radiologique, non classé ailleurs	0	Z016	1			0	0	14
18194	Examens de laboratoire	0	Z017	1			0	0	24
18195	Autres examens spéciaux précisés	0	Z018	1			0	0	8101
18196	Examen spécial, sans précision	0	Z019	1			0	0	126
18199	Examen d'embauche	0	Z021	1			0	0	1
18200	Examen pour l'admission dans une autre institution	0	Z022	1			0	0	3
18201	Examen d'incorporation dans l'armée	0	Z023	1			0	0	1
18202	Examen pour le permis de conduire	0	Z024	1			0	0	4
18205	Délivrance d'un certificat médical	0	Z027	1			0	0	6
18206	Autres examens à des fins administratives	0	Z028	1			0	0	1
18207	Examen à des fins administratives, sans précision	0	Z029	1			0	0	10
18209	Mise en observation pour suspicion de tuberculose	0	Z030	1			0	0	291
18210	Mise en observation pour suspicion de tumeur maligne	0	Z031	1			0	0	1028
18211	Mise en observation pour suspicion de troubles mentaux et du comportement	0	Z032	1			0	0	4
18212	Mise en observation pour suspicion d'affection du système nerveux	0	Z033	1			0	0	68
18213	Mise en observation pour suspicion d'infarctus du myocarde	0	Z034	1			0	0	6
18214	Mise en observation pour suspicion d'autres affections cardio-vasculaires	0	Z035	1			0	0	21
18215	Mise en observation pour suspicion d'effet toxique de substances ingérées	0	Z036	1			0	0	12
18216	Mise en observation pour suspicion d'autres maladies	0	Z038	1			0	0	758
18217	Mise en observation pour suspicion de maladie, sans précision	0	Z039	1			0	0	3369
18219	Alcootest et recherche de substances pharmacologiques dans le sang	0	Z040	1			0	0	3
18220	Examen et mise en observation après un accident de transport	0	Z041	1			0	0	10
18221	Examen et mise en observation après un accident de travail	0	Z042	1			0	0	4
18222	Examen et mise en observation après un autre accident	0	Z043	1			0	0	26
18223	Examen et mise en observation après allégation de viol et de séduction	0	Z044	1			0	0	2
18224	Examen et mise en observation après d'autres blessures dues à une agression	0	Z045	1			0	0	27
18226	0	0	Z048	1			0	0	47
18228	Examen et mise en observation pour polysomnographie, pour polygraphie	0	Z04801	1			0	0	884
18229	Examen et mise en observation pour bilan préopératoire	0	Z04802	1			0	0	141
18230	Autres examens et mises en observation pour d'autres raisons précisées, Demande d'expertise	0	Z04880	1			0	0	737
18231	Examen et mise en observation pour une raison non précisée	0	Z049	1			0	0	7
18233	Examen de contrôle après traitement chirurgical d'une tumeur maligne	0	Z080	1			0	0	289
18234	Examen de contrôle après radiothérapie pour tumeur maligne	0	Z081	1			0	0	96
18235	Examen de contrôle après chimiothérapie pour tumeur maligne	0	Z082	1			0	0	13419
18236	Examen de contrôle après traitements combinés pour tumeur maligne	0	Z087	1			0	0	5521
18237	Examen de contrôle après d'autres traitements pour tumeur maligne	0	Z088	1			0	0	1005
18238	Examen de contrôle après traitement pour tumeur maligne, sans précision	0	Z089	1			0	0	207
18240	Examen de contrôle après traitement chirurgical d'autres affections	0	Z090	1			0	0	1536
18241	Examen de contrôle après radiothérapie pour d'autres affections	0	Z091	1			0	0	66
18242	Examen de contrôle après chimiothérapie pour d'autres affections	0	Z092	1			0	0	1284
18243	Examen de contrôle après psychothérapie	0	Z093	1			0	0	2
18244	Examen de contrôle après traitement d'une fracture	0	Z094	1			0	0	20
18245	Examen de contrôle après traitements combinés pour d'autres affections	0	Z097	1			0	0	1838
18246	Examen de contrôle après d'autres traitements pour d'autres affections	0	Z098	1			0	0	20386
18247	Examen de contrôle après traitement pour une affection, sans précision	0	Z099	1			0	0	5209
18249	Examen de médecine du travail	0	Z100	1			0	0	6
